session_code,participant_id_in_session,participant_code,page_index,app_name,page_name,epoch_time,round_number,timeout_happened,is_wait_page
v8jw39uu,32,7yty41jr,54,wsd_app,ResultsDisagreementWaitPage,1655115627,6,0,1
v8jw39uu,35,17ajo6f1,54,wsd_app,ResultsDisagreementWaitPage,1655115627,6,0,1
v8jw39uu,22,1e9fragw,54,wsd_app,ResultsDisagreementWaitPage,1655115627,6,0,1
v8jw39uu,7,nnbai6eu,17,wsd_app,DecisionDisagreement,1655115628,2,1,0
v8jw39uu,28,tj9eap24,17,wsd_app,DecisionDisagreement,1655115630,2,0,0
v8jw39uu,44,px7fovuk,17,wsd_app,DecisionDisagreement,1655115630,2,1,0
v8jw39uu,42,c6hrzzaz,18,wsd_app,ResultsDisagreementWaitPage,1655115630,2,0,1
v8jw39uu,28,tj9eap24,18,wsd_app,ResultsDisagreementWaitPage,1655115630,2,0,1
v8jw39uu,48,5dw26fpk,18,wsd_app,ResultsDisagreementWaitPage,1655115630,2,0,1
v8jw39uu,44,px7fovuk,18,wsd_app,ResultsDisagreementWaitPage,1655115630,2,0,1
v8jw39uu,47,e6i5hr4i,18,wsd_app,ResultsDisagreementWaitPage,1655115630,2,0,1
v8jw39uu,46,uxj1cwd9,18,wsd_app,ResultsDisagreementWaitPage,1655115630,2,0,1
v8jw39uu,32,7yty41jr,55,wsd_app,Results,1655115630,6,0,0
v8jw39uu,37,yketsy3q,26,wsd_app,DecisionDisagreement,1655115631,3,0,0
v8jw39uu,63,2zms96nz,10,wsd_app,Results,1655115631,1,0,0
v8jw39uu,35,17ajo6f1,55,wsd_app,Results,1655115631,6,0,0
v8jw39uu,65,1pfst8hc,10,wsd_app,Results,1655115631,1,0,0
v8jw39uu,64,5f63ufca,10,wsd_app,Results,1655115632,1,0,0
v8jw39uu,54,3z2amo0d,24,wsd_app,Decision,1655115633,3,0,0
v8jw39uu,48,5dw26fpk,19,wsd_app,Results,1655115634,2,0,0
v8jw39uu,28,tj9eap24,19,wsd_app,Results,1655115634,2,0,0
v8jw39uu,29,wwmxiren,26,wsd_app,DecisionDisagreement,1655115635,3,0,0
v8jw39uu,42,c6hrzzaz,19,wsd_app,Results,1655115635,2,0,0
v8jw39uu,22,1e9fragw,55,wsd_app,Results,1655115635,6,0,0
v8jw39uu,24,a9ef39uv,15,wsd_app,Decision,1655115635,2,1,0
v8jw39uu,57,891f8adi,8,wsd_app,DecisionDisagreement,1655115636,1,1,0
v8jw39uu,60,x9hjgeqd,24,wsd_app,Decision,1655115637,3,0,0
v8jw39uu,27,drll18h9,15,wsd_app,Decision,1655115637,2,1,0
v8jw39uu,31,f8d4gvps,17,wsd_app,DecisionDisagreement,1655115637,2,0,0
v8jw39uu,20,b1cz8e00,16,wsd_app,ResultsWaitPage,1655115637,2,0,1
v8jw39uu,27,drll18h9,16,wsd_app,ResultsWaitPage,1655115637,2,0,1
v8jw39uu,24,a9ef39uv,16,wsd_app,ResultsWaitPage,1655115637,2,0,1
v8jw39uu,60,x9hjgeqd,25,wsd_app,ResultsWaitPage,1655115637,3,0,1
v8jw39uu,55,s2efj5h6,25,wsd_app,ResultsWaitPage,1655115637,3,0,1
v8jw39uu,54,3z2amo0d,25,wsd_app,ResultsWaitPage,1655115637,3,0,1
v8jw39uu,47,e6i5hr4i,19,wsd_app,Results,1655115639,2,0,0
v8jw39uu,3,kb4xh90w,17,wsd_app,DecisionDisagreement,1655115641,2,1,0
v8jw39uu,1,l81l91fj,18,wsd_app,ResultsDisagreementWaitPage,1655115641,2,0,1
v8jw39uu,3,kb4xh90w,18,wsd_app,ResultsDisagreementWaitPage,1655115641,2,0,1
v8jw39uu,7,nnbai6eu,18,wsd_app,ResultsDisagreementWaitPage,1655115641,2,0,1
v8jw39uu,46,uxj1cwd9,19,wsd_app,Results,1655115641,2,0,0
v8jw39uu,33,38tdh1io,26,wsd_app,DecisionDisagreement,1655115642,3,0,0
v8jw39uu,33,38tdh1io,27,wsd_app,ResultsDisagreementWaitPage,1655115643,3,0,1
v8jw39uu,29,wwmxiren,27,wsd_app,ResultsDisagreementWaitPage,1655115643,3,0,1
v8jw39uu,37,yketsy3q,27,wsd_app,ResultsDisagreementWaitPage,1655115643,3,0,1
v8jw39uu,55,s2efj5h6,26,wsd_app,DecisionDisagreement,1655115644,3,0,0
v8jw39uu,1,l81l91fj,19,wsd_app,Results,1655115646,2,0,0
v8jw39uu,29,wwmxiren,28,wsd_app,Results,1655115647,3,0,0
v8jw39uu,33,38tdh1io,28,wsd_app,Results,1655115648,3,0,0
v8jw39uu,20,b1cz8e00,18,wsd_app,ResultsDisagreementWaitPage,1655115648,2,0,1
v8jw39uu,27,drll18h9,18,wsd_app,ResultsDisagreementWaitPage,1655115648,2,0,1
v8jw39uu,24,a9ef39uv,18,wsd_app,ResultsDisagreementWaitPage,1655115648,2,0,1
v8jw39uu,14,8eabaeoj,17,wsd_app,DecisionDisagreement,1655115649,2,0,0
v8jw39uu,32,7yty41jr,60,wsd_app,Decision,1655115649,7,0,0
v8jw39uu,35,17ajo6f1,60,wsd_app,Decision,1655115649,7,0,0
v8jw39uu,56,6sb9bf96,8,wsd_app,DecisionDisagreement,1655115651,1,1,0
v8jw39uu,57,891f8adi,9,wsd_app,ResultsDisagreementWaitPage,1655115651,1,0,1
v8jw39uu,56,6sb9bf96,9,wsd_app,ResultsDisagreementWaitPage,1655115651,1,0,1
v8jw39uu,59,0x43kvlb,9,wsd_app,ResultsDisagreementWaitPage,1655115651,1,0,1
v8jw39uu,37,yketsy3q,28,wsd_app,Results,1655115652,3,0,0
v8jw39uu,11,tw74rorl,24,wsd_app,Decision,1655115653,3,1,0
v8jw39uu,36,kzlwe574,25,wsd_app,ResultsWaitPage,1655115653,3,0,1
v8jw39uu,26,uacdg9di,25,wsd_app,ResultsWaitPage,1655115653,3,0,1
v8jw39uu,11,tw74rorl,25,wsd_app,ResultsWaitPage,1655115653,3,0,1
v8jw39uu,6,wusx1aqt,17,wsd_app,DecisionDisagreement,1655115654,2,0,0
v8jw39uu,29,wwmxiren,33,wsd_app,Decision,1655115655,4,0,0
v8jw39uu,54,3z2amo0d,26,wsd_app,DecisionDisagreement,1655115657,3,0,0
v8jw39uu,60,x9hjgeqd,26,wsd_app,DecisionDisagreement,1655115658,3,0,0
v8jw39uu,60,x9hjgeqd,27,wsd_app,ResultsDisagreementWaitPage,1655115658,3,0,1
v8jw39uu,55,s2efj5h6,27,wsd_app,ResultsDisagreementWaitPage,1655115658,3,0,1
v8jw39uu,54,3z2amo0d,27,wsd_app,ResultsDisagreementWaitPage,1655115658,3,0,1
v8jw39uu,21,6ivnoczu,15,wsd_app,Decision,1655115659,2,1,0
v8jw39uu,19,twn9fb4m,16,wsd_app,ResultsWaitPage,1655115659,2,0,1
v8jw39uu,21,6ivnoczu,16,wsd_app,ResultsWaitPage,1655115659,2,0,1
v8jw39uu,8,pgzfftd7,16,wsd_app,ResultsWaitPage,1655115659,2,0,1
v8jw39uu,54,3z2amo0d,28,wsd_app,Results,1655115661,3,0,0
v8jw39uu,33,38tdh1io,33,wsd_app,Decision,1655115662,4,0,0
v8jw39uu,59,0x43kvlb,10,wsd_app,Results,1655115662,1,0,0
v8jw39uu,60,x9hjgeqd,28,wsd_app,Results,1655115663,3,0,0
v8jw39uu,20,b1cz8e00,19,wsd_app,Results,1655115663,2,0,0
v8jw39uu,47,e6i5hr4i,24,wsd_app,Decision,1655115664,3,0,0
v8jw39uu,54,3z2amo0d,33,wsd_app,Decision,1655115664,4,0,0
v8jw39uu,15,bclront8,17,wsd_app,DecisionDisagreement,1655115666,2,0,0
v8jw39uu,44,px7fovuk,19,wsd_app,Results,1655115667,2,0,0
v8jw39uu,62,yrgu65yb,5,wsd_app,Introduction,1655115670,1,1,0
v8jw39uu,22,1e9fragw,60,wsd_app,Decision,1655115672,7,0,0
v8jw39uu,32,7yty41jr,61,wsd_app,ResultsWaitPage,1655115672,7,0,1
v8jw39uu,35,17ajo6f1,61,wsd_app,ResultsWaitPage,1655115672,7,0,1
v8jw39uu,22,1e9fragw,61,wsd_app,ResultsWaitPage,1655115672,7,0,1
v8jw39uu,46,uxj1cwd9,24,wsd_app,Decision,1655115673,3,0,0
v8jw39uu,22,1e9fragw,63,wsd_app,ResultsDisagreementWaitPage,1655115673,7,0,1
v8jw39uu,32,7yty41jr,63,wsd_app,ResultsDisagreementWaitPage,1655115673,7,0,1
v8jw39uu,35,17ajo6f1,63,wsd_app,ResultsDisagreementWaitPage,1655115673,7,0,1
v8jw39uu,35,17ajo6f1,64,wsd_app,Results,1655115676,7,0,0
v8jw39uu,32,7yty41jr,64,wsd_app,Results,1655115676,7,0,0
v8jw39uu,42,c6hrzzaz,24,wsd_app,Decision,1655115676,3,0,0
v8jw39uu,22,1e9fragw,64,wsd_app,Results,1655115677,7,0,0
v8jw39uu,53,5i7f6vwh,26,wsd_app,DecisionDisagreement,1655115677,3,1,0
v8jw39uu,50,u0d5od3g,27,wsd_app,ResultsDisagreementWaitPage,1655115677,3,0,1
v8jw39uu,52,t2sm9gb5,27,wsd_app,ResultsDisagreementWaitPage,1655115677,3,0,1
v8jw39uu,53,5i7f6vwh,27,wsd_app,ResultsDisagreementWaitPage,1655115677,3,0,1
v8jw39uu,37,yketsy3q,33,wsd_app,Decision,1655115681,4,0,0
v8jw39uu,33,38tdh1io,34,wsd_app,ResultsWaitPage,1655115681,4,0,1
v8jw39uu,29,wwmxiren,34,wsd_app,ResultsWaitPage,1655115681,4,0,1
v8jw39uu,37,yketsy3q,34,wsd_app,ResultsWaitPage,1655115681,4,0,1
v8jw39uu,64,5f63ufca,15,wsd_app,Decision,1655115682,2,0,0
v8jw39uu,35,17ajo6f1,69,wsd_app,Decision,1655115682,8,0,0
v8jw39uu,50,u0d5od3g,28,wsd_app,Results,1655115683,3,0,0
v8jw39uu,52,t2sm9gb5,28,wsd_app,Results,1655115683,3,0,0
v8jw39uu,19,twn9fb4m,17,wsd_app,DecisionDisagreement,1655115683,2,0,0
v8jw39uu,60,x9hjgeqd,33,wsd_app,Decision,1655115683,4,0,0
v8jw39uu,68,02kfpswg,2,matcher,FirstWP,1655115687,1,0,1
v8jw39uu,17,iams0aoo,17,wsd_app,DecisionDisagreement,1655115688,2,1,0
v8jw39uu,16,qle1y5e1,18,wsd_app,ResultsDisagreementWaitPage,1655115688,2,0,1
v8jw39uu,17,iams0aoo,18,wsd_app,ResultsDisagreementWaitPage,1655115688,2,0,1
v8jw39uu,9,ptwqybi2,18,wsd_app,ResultsDisagreementWaitPage,1655115688,2,0,1
v8jw39uu,66,r2ivckf6,6,wsd_app,Decision,1655115689,1,0,0
v8jw39uu,33,38tdh1io,35,wsd_app,DecisionDisagreement,1655115691,4,0,0
v8jw39uu,37,yketsy3q,35,wsd_app,DecisionDisagreement,1655115692,4,0,0
v8jw39uu,48,5dw26fpk,24,wsd_app,Decision,1655115693,3,0,0
v8jw39uu,9,ptwqybi2,19,wsd_app,Results,1655115694,2,0,0
v8jw39uu,32,7yty41jr,69,wsd_app,Decision,1655115694,8,0,0
v8jw39uu,40,kmdosfa1,19,wsd_app,Results,1655115695,2,1,0
v8jw39uu,29,wwmxiren,35,wsd_app,DecisionDisagreement,1655115695,4,0,0
v8jw39uu,36,kzlwe574,26,wsd_app,DecisionDisagreement,1655115695,3,0,0
v8jw39uu,33,38tdh1io,36,wsd_app,ResultsDisagreementWaitPage,1655115695,4,0,1
v8jw39uu,29,wwmxiren,36,wsd_app,ResultsDisagreementWaitPage,1655115695,4,0,1
v8jw39uu,37,yketsy3q,36,wsd_app,ResultsDisagreementWaitPage,1655115695,4,0,1
v8jw39uu,65,1pfst8hc,15,wsd_app,Decision,1655115696,2,0,0
v8jw39uu,8,pgzfftd7,17,wsd_app,DecisionDisagreement,1655115696,2,0,0
v8jw39uu,44,px7fovuk,24,wsd_app,Decision,1655115696,3,0,0
v8jw39uu,44,px7fovuk,25,wsd_app,ResultsWaitPage,1655115697,3,0,1
v8jw39uu,46,uxj1cwd9,25,wsd_app,ResultsWaitPage,1655115697,3,0,1
v8jw39uu,47,e6i5hr4i,25,wsd_app,ResultsWaitPage,1655115697,3,0,1
v8jw39uu,41,0wymj3xg,15,wsd_app,Decision,1655115698,2,1,0
v8jw39uu,30,sfccokok,16,wsd_app,ResultsWaitPage,1655115698,2,0,1
v8jw39uu,34,4g0beedo,16,wsd_app,ResultsWaitPage,1655115698,2,0,1
v8jw39uu,41,0wymj3xg,16,wsd_app,ResultsWaitPage,1655115698,2,0,1
v8jw39uu,33,38tdh1io,37,wsd_app,Results,1655115699,4,0,0
v8jw39uu,37,yketsy3q,37,wsd_app,Results,1655115699,4,0,0
v8jw39uu,16,qle1y5e1,19,wsd_app,Results,1655115699,2,0,0
v8jw39uu,29,wwmxiren,37,wsd_app,Results,1655115700,4,0,0
v8jw39uu,2,duey5jmx,17,wsd_app,DecisionDisagreement,1655115702,2,0,0
v8jw39uu,50,u0d5od3g,33,wsd_app,Decision,1655115704,4,0,0
v8jw39uu,26,uacdg9di,26,wsd_app,DecisionDisagreement,1655115707,3,0,0
v8jw39uu,22,1e9fragw,69,wsd_app,Decision,1655115707,8,0,0
v8jw39uu,22,1e9fragw,70,wsd_app,ResultsWaitPage,1655115707,8,0,1
v8jw39uu,32,7yty41jr,70,wsd_app,ResultsWaitPage,1655115707,8,0,1
v8jw39uu,35,17ajo6f1,70,wsd_app,ResultsWaitPage,1655115707,8,0,1
v8jw39uu,59,0x43kvlb,15,wsd_app,Decision,1655115708,2,0,0
v8jw39uu,22,1e9fragw,72,wsd_app,ResultsDisagreementWaitPage,1655115708,8,0,1
v8jw39uu,32,7yty41jr,72,wsd_app,ResultsDisagreementWaitPage,1655115708,8,0,1
v8jw39uu,35,17ajo6f1,72,wsd_app,ResultsDisagreementWaitPage,1655115708,8,0,1
v8jw39uu,47,e6i5hr4i,26,wsd_app,DecisionDisagreement,1655115708,3,0,0
v8jw39uu,16,qle1y5e1,24,wsd_app,Decision,1655115708,3,0,0
v8jw39uu,38,n0kgqe99,19,wsd_app,Results,1655115709,2,1,0
v8jw39uu,32,7yty41jr,73,wsd_app,Results,1655115710,8,0,0
v8jw39uu,35,17ajo6f1,73,wsd_app,Results,1655115711,8,0,0
v8jw39uu,9,ptwqybi2,24,wsd_app,Decision,1655115712,3,0,0
v8jw39uu,4,dh34bcev,17,wsd_app,DecisionDisagreement,1655115712,2,1,0
v8jw39uu,63,2zms96nz,15,wsd_app,Decision,1655115712,2,0,0
v8jw39uu,22,1e9fragw,73,wsd_app,Results,1655115713,8,0,0
v8jw39uu,20,b1cz8e00,24,wsd_app,Decision,1655115713,3,0,0
v8jw39uu,64,5f63ufca,16,wsd_app,ResultsWaitPage,1655115713,2,0,1
v8jw39uu,65,1pfst8hc,16,wsd_app,ResultsWaitPage,1655115713,2,0,1
v8jw39uu,63,2zms96nz,16,wsd_app,ResultsWaitPage,1655115713,2,0,1
v8jw39uu,30,sfccokok,18,wsd_app,ResultsDisagreementWaitPage,1655115713,2,0,1
v8jw39uu,34,4g0beedo,18,wsd_app,ResultsDisagreementWaitPage,1655115713,2,0,1
v8jw39uu,41,0wymj3xg,18,wsd_app,ResultsDisagreementWaitPage,1655115713,2,0,1
v8jw39uu,49,alwof86v,15,wsd_app,Decision,1655115713,2,1,0
v8jw39uu,58,1q2fc52f,16,wsd_app,ResultsWaitPage,1655115714,2,0,1
v8jw39uu,51,psn8k6zm,16,wsd_app,ResultsWaitPage,1655115714,2,0,1
v8jw39uu,49,alwof86v,16,wsd_app,ResultsWaitPage,1655115714,2,0,1
v8jw39uu,29,wwmxiren,42,wsd_app,Decision,1655115714,5,0,0
v8jw39uu,13,pvtljswc,17,wsd_app,DecisionDisagreement,1655115717,2,1,0
v8jw39uu,13,pvtljswc,18,wsd_app,ResultsDisagreementWaitPage,1655115717,2,0,1
v8jw39uu,14,8eabaeoj,18,wsd_app,ResultsDisagreementWaitPage,1655115717,2,0,1
v8jw39uu,6,wusx1aqt,18,wsd_app,ResultsDisagreementWaitPage,1655115717,2,0,1
v8jw39uu,10,aysqym01,17,wsd_app,DecisionDisagreement,1655115717,2,1,0
v8jw39uu,4,dh34bcev,18,wsd_app,ResultsDisagreementWaitPage,1655115717,2,0,1
v8jw39uu,10,aysqym01,18,wsd_app,ResultsDisagreementWaitPage,1655115717,2,0,1
v8jw39uu,2,duey5jmx,18,wsd_app,ResultsDisagreementWaitPage,1655115717,2,0,1
v8jw39uu,37,yketsy3q,42,wsd_app,Decision,1655115720,5,0,0
v8jw39uu,30,sfccokok,19,wsd_app,Results,1655115720,2,0,0
v8jw39uu,35,17ajo6f1,78,wsd_app,Decision,1655115721,9,0,0
v8jw39uu,12,279d0sem,17,wsd_app,DecisionDisagreement,1655115721,2,1,0
v8jw39uu,15,bclront8,18,wsd_app,ResultsDisagreementWaitPage,1655115721,2,0,1
v8jw39uu,12,279d0sem,18,wsd_app,ResultsDisagreementWaitPage,1655115721,2,0,1
v8jw39uu,31,f8d4gvps,18,wsd_app,ResultsDisagreementWaitPage,1655115721,2,0,1
v8jw39uu,69,bb55yfe5,2,matcher,FirstWP,1655115722,1,0,1
v8jw39uu,44,px7fovuk,26,wsd_app,DecisionDisagreement,1655115723,3,0,0
v8jw39uu,4,dh34bcev,19,wsd_app,Results,1655115723,2,0,0
v8jw39uu,14,8eabaeoj,19,wsd_app,Results,1655115724,2,0,0
v8jw39uu,28,tj9eap24,24,wsd_app,Decision,1655115725,3,0,0
v8jw39uu,42,c6hrzzaz,25,wsd_app,ResultsWaitPage,1655115726,3,0,1
v8jw39uu,28,tj9eap24,25,wsd_app,ResultsWaitPage,1655115726,3,0,1
v8jw39uu,48,5dw26fpk,25,wsd_app,ResultsWaitPage,1655115726,3,0,1
v8jw39uu,31,f8d4gvps,19,wsd_app,Results,1655115726,2,0,0
v8jw39uu,15,bclront8,19,wsd_app,Results,1655115728,2,0,0
v8jw39uu,2,duey5jmx,19,wsd_app,Results,1655115731,2,0,0
v8jw39uu,6,wusx1aqt,19,wsd_app,Results,1655115731,2,0,0
v8jw39uu,1,l81l91fj,24,wsd_app,Decision,1655115735,3,0,0
v8jw39uu,52,t2sm9gb5,33,wsd_app,Decision,1655115737,4,0,0
v8jw39uu,14,8eabaeoj,24,wsd_app,Decision,1655115738,3,0,0
v8jw39uu,46,uxj1cwd9,26,wsd_app,DecisionDisagreement,1655115739,3,0,0
v8jw39uu,44,px7fovuk,27,wsd_app,ResultsDisagreementWaitPage,1655115739,3,0,1
v8jw39uu,46,uxj1cwd9,27,wsd_app,ResultsDisagreementWaitPage,1655115739,3,0,1
v8jw39uu,47,e6i5hr4i,27,wsd_app,ResultsDisagreementWaitPage,1655115739,3,0,1
v8jw39uu,3,kb4xh90w,19,wsd_app,Results,1655115739,2,1,0
v8jw39uu,58,1q2fc52f,17,wsd_app,DecisionDisagreement,1655115741,2,0,0
v8jw39uu,32,7yty41jr,78,wsd_app,Decision,1655115741,9,0,0
v8jw39uu,65,1pfst8hc,17,wsd_app,DecisionDisagreement,1655115742,2,0,0
v8jw39uu,44,px7fovuk,28,wsd_app,Results,1655115745,3,0,0
v8jw39uu,47,e6i5hr4i,28,wsd_app,Results,1655115745,3,0,0
v8jw39uu,27,drll18h9,19,wsd_app,Results,1655115745,2,1,0
v8jw39uu,24,a9ef39uv,19,wsd_app,Results,1655115746,2,1,0
v8jw39uu,46,uxj1cwd9,28,wsd_app,Results,1655115746,3,0,0
v8jw39uu,56,6sb9bf96,10,wsd_app,Results,1655115749,1,1,0
v8jw39uu,7,nnbai6eu,19,wsd_app,Results,1655115749,2,1,0
v8jw39uu,31,f8d4gvps,24,wsd_app,Decision,1655115749,3,0,0
v8jw39uu,4,dh34bcev,24,wsd_app,Decision,1655115750,3,0,0
v8jw39uu,33,38tdh1io,42,wsd_app,Decision,1655115750,5,0,0
v8jw39uu,33,38tdh1io,43,wsd_app,ResultsWaitPage,1655115751,5,0,1
v8jw39uu,29,wwmxiren,43,wsd_app,ResultsWaitPage,1655115751,5,0,1
v8jw39uu,37,yketsy3q,43,wsd_app,ResultsWaitPage,1655115751,5,0,1
v8jw39uu,11,tw74rorl,26,wsd_app,DecisionDisagreement,1655115752,3,1,0
v8jw39uu,36,kzlwe574,27,wsd_app,ResultsDisagreementWaitPage,1655115752,3,0,1
v8jw39uu,26,uacdg9di,27,wsd_app,ResultsDisagreementWaitPage,1655115752,3,0,1
v8jw39uu,11,tw74rorl,27,wsd_app,ResultsDisagreementWaitPage,1655115752,3,0,1
v8jw39uu,44,px7fovuk,33,wsd_app,Decision,1655115754,4,0,0
v8jw39uu,6,wusx1aqt,24,wsd_app,Decision,1655115754,3,0,0
v8jw39uu,55,s2efj5h6,28,wsd_app,Results,1655115756,3,1,0
v8jw39uu,21,6ivnoczu,17,wsd_app,DecisionDisagreement,1655115756,2,1,0
v8jw39uu,19,twn9fb4m,18,wsd_app,ResultsDisagreementWaitPage,1655115756,2,0,1
v8jw39uu,21,6ivnoczu,18,wsd_app,ResultsDisagreementWaitPage,1655115756,2,0,1
v8jw39uu,8,pgzfftd7,18,wsd_app,ResultsDisagreementWaitPage,1655115756,2,0,1
v8jw39uu,36,kzlwe574,28,wsd_app,Results,1655115758,3,0,0
v8jw39uu,57,891f8adi,10,wsd_app,Results,1655115760,1,1,0
v8jw39uu,15,bclront8,24,wsd_app,Decision,1655115760,3,0,0
v8jw39uu,51,psn8k6zm,17,wsd_app,DecisionDisagreement,1655115760,2,0,0
v8jw39uu,2,duey5jmx,24,wsd_app,Decision,1655115761,3,0,0
v8jw39uu,26,uacdg9di,28,wsd_app,Results,1655115761,3,0,0
v8jw39uu,19,twn9fb4m,19,wsd_app,Results,1655115762,2,0,0
v8jw39uu,33,38tdh1io,44,wsd_app,DecisionDisagreement,1655115763,5,0,0
v8jw39uu,42,c6hrzzaz,26,wsd_app,DecisionDisagreement,1655115764,3,0,0
v8jw39uu,37,yketsy3q,44,wsd_app,DecisionDisagreement,1655115765,5,0,0
v8jw39uu,22,1e9fragw,78,wsd_app,Decision,1655115767,9,0,0
v8jw39uu,35,17ajo6f1,79,wsd_app,ResultsWaitPage,1655115767,9,0,1
v8jw39uu,22,1e9fragw,79,wsd_app,ResultsWaitPage,1655115767,9,0,1
v8jw39uu,32,7yty41jr,79,wsd_app,ResultsWaitPage,1655115767,9,0,1
v8jw39uu,62,yrgu65yb,6,wsd_app,Decision,1655115767,1,1,0
v8jw39uu,66,r2ivckf6,7,wsd_app,ResultsWaitPage,1655115767,1,0,1
v8jw39uu,62,yrgu65yb,7,wsd_app,ResultsWaitPage,1655115767,1,0,1
v8jw39uu,67,yk70t7il,7,wsd_app,ResultsWaitPage,1655115767,1,0,1
v8jw39uu,29,wwmxiren,44,wsd_app,DecisionDisagreement,1655115772,5,0,0
v8jw39uu,33,38tdh1io,45,wsd_app,ResultsDisagreementWaitPage,1655115773,5,0,1
v8jw39uu,37,yketsy3q,45,wsd_app,ResultsDisagreementWaitPage,1655115773,5,0,1
v8jw39uu,29,wwmxiren,45,wsd_app,ResultsDisagreementWaitPage,1655115773,5,0,1
v8jw39uu,47,e6i5hr4i,33,wsd_app,Decision,1655115773,4,0,0
v8jw39uu,53,5i7f6vwh,28,wsd_app,Results,1655115774,3,1,0
v8jw39uu,37,yketsy3q,46,wsd_app,Results,1655115776,5,0,0
v8jw39uu,29,wwmxiren,46,wsd_app,Results,1655115776,5,0,0
v8jw39uu,33,38tdh1io,46,wsd_app,Results,1655115776,5,0,0
v8jw39uu,36,kzlwe574,33,wsd_app,Decision,1655115778,4,0,0
v8jw39uu,35,17ajo6f1,80,wsd_app,DecisionDisagreement,1655115779,9,0,0
v8jw39uu,63,2zms96nz,17,wsd_app,DecisionDisagreement,1655115779,2,0,0
v8jw39uu,32,7yty41jr,80,wsd_app,DecisionDisagreement,1655115779,9,0,0
v8jw39uu,30,sfccokok,24,wsd_app,Decision,1655115780,3,0,0
v8jw39uu,26,uacdg9di,33,wsd_app,Decision,1655115781,4,0,0
v8jw39uu,29,wwmxiren,51,wsd_app,Decision,1655115783,6,0,0
v8jw39uu,17,iams0aoo,19,wsd_app,Results,1655115784,2,1,0
v8jw39uu,22,1e9fragw,80,wsd_app,DecisionDisagreement,1655115789,9,0,0
v8jw39uu,35,17ajo6f1,81,wsd_app,ResultsDisagreementWaitPage,1655115789,9,0,1
v8jw39uu,22,1e9fragw,81,wsd_app,ResultsDisagreementWaitPage,1655115789,9,0,1
v8jw39uu,32,7yty41jr,81,wsd_app,ResultsDisagreementWaitPage,1655115789,9,0,1
v8jw39uu,48,5dw26fpk,26,wsd_app,DecisionDisagreement,1655115790,3,0,0
v8jw39uu,22,1e9fragw,82,wsd_app,Results,1655115791,9,0,0
v8jw39uu,35,17ajo6f1,82,wsd_app,Results,1655115792,9,0,0
v8jw39uu,32,7yty41jr,82,wsd_app,Results,1655115792,9,0,0
v8jw39uu,33,38tdh1io,51,wsd_app,Decision,1655115793,6,0,0
v8jw39uu,40,kmdosfa1,24,wsd_app,Decision,1655115793,3,1,0
v8jw39uu,35,17ajo6f1,87,wsd_app,Decision,1655115802,10,0,0
v8jw39uu,64,5f63ufca,17,wsd_app,DecisionDisagreement,1655115806,2,1,0
v8jw39uu,38,n0kgqe99,24,wsd_app,Decision,1655115806,3,1,0
v8jw39uu,45,47ztl1u0,25,wsd_app,ResultsWaitPage,1655115806,3,0,1
v8jw39uu,38,n0kgqe99,25,wsd_app,ResultsWaitPage,1655115806,3,0,1
v8jw39uu,40,kmdosfa1,25,wsd_app,ResultsWaitPage,1655115806,3,0,1
v8jw39uu,64,5f63ufca,18,wsd_app,ResultsDisagreementWaitPage,1655115806,2,0,1
v8jw39uu,65,1pfst8hc,18,wsd_app,ResultsDisagreementWaitPage,1655115806,2,0,1
v8jw39uu,63,2zms96nz,18,wsd_app,ResultsDisagreementWaitPage,1655115806,2,0,1
v8jw39uu,64,5f63ufca,19,wsd_app,Results,1655115807,2,0,0
v8jw39uu,22,1e9fragw,87,wsd_app,Decision,1655115810,10,0,0
v8jw39uu,41,0wymj3xg,19,wsd_app,Results,1655115812,2,1,0
v8jw39uu,49,alwof86v,17,wsd_app,DecisionDisagreement,1655115812,2,1,0
v8jw39uu,63,2zms96nz,19,wsd_app,Results,1655115812,2,0,0
v8jw39uu,58,1q2fc52f,18,wsd_app,ResultsDisagreementWaitPage,1655115812,2,0,1
v8jw39uu,51,psn8k6zm,18,wsd_app,ResultsDisagreementWaitPage,1655115812,2,0,1
v8jw39uu,49,alwof86v,18,wsd_app,ResultsDisagreementWaitPage,1655115812,2,0,1
v8jw39uu,34,4g0beedo,19,wsd_app,Results,1655115813,2,1,0
v8jw39uu,65,1pfst8hc,19,wsd_app,Results,1655115813,2,0,0
v8jw39uu,13,pvtljswc,19,wsd_app,Results,1655115816,2,1,0
v8jw39uu,10,aysqym01,19,wsd_app,Results,1655115816,2,1,0
v8jw39uu,28,tj9eap24,26,wsd_app,DecisionDisagreement,1655115817,3,1,0
v8jw39uu,42,c6hrzzaz,27,wsd_app,ResultsDisagreementWaitPage,1655115817,3,0,1
v8jw39uu,28,tj9eap24,27,wsd_app,ResultsDisagreementWaitPage,1655115817,3,0,1
v8jw39uu,48,5dw26fpk,27,wsd_app,ResultsDisagreementWaitPage,1655115817,3,0,1
v8jw39uu,37,yketsy3q,51,wsd_app,Decision,1655115818,6,0,0
v8jw39uu,33,38tdh1io,52,wsd_app,ResultsWaitPage,1655115818,6,0,1
v8jw39uu,29,wwmxiren,52,wsd_app,ResultsWaitPage,1655115818,6,0,1
v8jw39uu,37,yketsy3q,52,wsd_app,ResultsWaitPage,1655115818,6,0,1
